"Future
Section ID","Future
Bridge ID","Future
Bridge Name",Selection
S04161LZ,FB60122LZ,Divisoria Parallel Br.,0
FS20046LZ,FB20046LZ,Bridge 1,0
FS20046LZ,FB57074LZ,Br. 1_2023,0
FS20272LZ,FB20272LZ,Pinacanauan Br. 2,0
FS60738LZ,FB11455LZ,Bridge 2,0
FS60738LZ,FB60738LZ,Bridge 1,0
FS20271LZ,FB00043LZ,Pinacanauan Br. 3,0
FS50569LZ,FB50569LZ,Amulung Br.,0
FS97614LZ,FB97614LZ,Amulung Br,0
S00809MN,FB00649MN,Upian Parallel Br.,0
S00809MN,FB51608MN,Carmen Parallel Br.,0
S00809MN,FB32348MN,Tambad Parallel Br.,0
S00809MN,FB00650MN,Mutian Parallel Br.,0
S00809MN,FB02269MN,Kimadzil Parallel Br.,0
S00809MN,FB51607MN,Lumayong Parallel Br.,0
S00709MN,FB32349MN,Dalapuan Parallel Br.,0
S00710MN,FB00651MN,Lampayan Parallel Br.,0
S00425NR,FB00520NR,Katingal-an Br.,0
S00402NR,FB18011NR,Bagacay Br.,0
FS00027LT,FB65003LT,Pandan Br.,0
S00223LT,FB65001LT,Pancho Villa Br.,0
FS00027LT,FB65007LT,Pandan Br.,0
S00228LT,FB65002LT,Lipanto Br.,0
S00239LT,FB00007LT,Patong Br.,0
S00239LT,FB00014LT,Das-ay Br. II,0
S00239LT,FB00008LT,Sto. Niño II Br.,0
FS51023LZ,FB51023LZ,Flyover,0
FS51024LZ,FB51024LZ,Flyover,0
FS30104LZ,FB30104LZ,Bridge 1,0
FS30104LZ,FB10800LZ,Bridge 1,0
FS30104LZ,FB33020LZ,Bridge 1,0
FS20053LZ,FB10501LZ,Bridge 1,0
S00749LZ,FB60123LZ,Nagappagan Parallel Br.,0
FS07001LZ,FB10502LZ,Cabagan - Sta. Maria Bridge,0
FS01656MN,FB01656MN,Iligan Flyover,0
S00954MN,FB60119MN,Agus Parallel Br.,0
S00948MN,FB24932MN,Tambacan Parallel Br.,0
FS60075MN,FB02264MN,Sardab Br.,0
FS60075MN,FB02265MN,Mainit Br.,0
S00940MN,FB24594MN,Panul-iran Parallel Br.,0
S01330MN,FB00405MN,Madum Br.,0
FS26310MN,FB26311MN,Puyod Br.,0
FS26310MN,FB26312MN,Arieta Br.,0
S01364MN,FB26316MN,Panabo Flyover 2,0
FS26310MN,FB26310MN,Tuganay Br. II,0
FS26311MN,FB26313MN,Br. 1,0
FS26306MN,FB82001MN,Br. 1,0
FS26306MN,FB82002MN,Br. 2,0
FS26310MN,FB26309MN,Tuganay-Taba Br.,0
FS26309MN,FB26305MN,Balet Br.,0
FS26309MN,FB26306MN,Kanaan Br. I,0
FS26309MN,FB26308MN,Tagbaobo Br.,0
FS26309MN,FB26307MN,Kanaan Br. II,0
FS31608MN,FB82003MN,Br. 1,0
FS31608MN,FB82004MN,Br. 2,0
FS50019LZ,FB50019LZ,Bridge 1,0
FS60023LZ,FB60042LZ,Cory Aquino Bridge 3,0
FS60023LZ,FB60043LZ,Cory Aquino Bridge 4,0
S06315LZ,FB50009LZ,Daculang Bolo Br.,0
FS55616LZ,FB55616LZ,Daet Flyover,0
FS15285MN,FB00409MN,Bridge 1,0
FS33338MN,FB33338MN,Bridge 1,0
S01590MN,FB01590MN,Flyover along Davao City Diversion Road,0
FS20057LZ,FB20057LZ,Bridge 1,0
FS07202LZ,FB10801LZ,Bridge 1,0
FS07203LZ,FB10802LZ,Bridge 1,0
FS07204LZ,FB07204LZ,Bridge 1,0
FS20262LZ,FB00045LZ,Bridge 1,0
FS20262LZ,FB00046LZ,Bridge 2,0
FS60747LZ,FB60748LZ,Br. 4,0
FS60747LZ,FB60747LZ,Br. 3,0
FS20257LZ,FB20257LZ,Lalog Br.,0
FS01725LZ,FB01727LZ,Aurora Br.,0
S00783LZ,FB01170LZ,Carapiggan Parallel Br.,0
S00760LZ,FB60128LZ,Magat Parallel Br.,0
S00761LZ,FB60124LZ,Manano Parallel Br.,0
S00761LZ,FB01165LZ,Olango Parallel Br. 1,0
S00761LZ,FB60125LZ,Olango Parallel Br. 2,0
FS07205LZ,FB10804LZ,Bridge 1,0
FS07205LZ,FB07206LZ,Bridge 3,0
FS07205LZ,FB07205LZ,Bridge 2,0
FS60742LZ,FB60742LZ,Br. 1,0
FS20060LZ,FB11101LZ,Bridge 1,0
S04770LZ,FB04770LZ,Binatug Br.,0
FS50632LZ,FB50632LZ,Bridge 1,0
FS50632LZ,FB50633LZ,Bridge 2,0
S04770LZ,FB04771LZ,San Jose Br.,0
FS20066LZ,FB20066LZ,Gov Dy Br.,0
FS20066LZ,FB57020LZ,Br. 1_2023,0
S00782LZ,FB60126LZ,Naguilian Parallel Br.,0
FS33406LZ,FB60753LZ,Agal Br.,0
FS07402LZ,FB11103LZ,Bridge 2,0
FS07402LZ,FB11104LZ,Bridge 3,0
FS07402LZ,FB11102LZ,Bridge 1,0
FS07402LZ,FB11105LZ,Bridge 4,0
FS20071LZ,FB20071LZ,Bridge 1,0
FS20071LZ,FB60740LZ,Bridge 1,0
FS20071LZ,FB60741LZ,Bridge 2,0
FS20071LZ,FB57055LZ,Br. 1_2023,0
FS20071LZ,FB57054LZ,Br. 1_2023,0
FS20069LZ,FB50634LZ,Nueva Era Br.,0
FS07401LZ,FB11101LZ,Sta. Luciana - San Pablo Bridge,0
FS20064LZ,FB20065LZ,Bridge 2020,0
FS20064LZ,FB20064LZ,Bridge 2019_A,0
FS20064LZ,FB50635LZ,Macalauat Br.,0
FS07201LZ,FB60744LZ,Disabungan Br.,0
FS30006BN,FB30006BN,Bridge 1,0
S00016BN,FB20256BN,Motchong Br.,0
S00003ST,FB20254ST,Vuyuan Br.,0
S00003ST,FB20255ST,Malagaw Br.,0
S00003ST,FB20251ST,Pasu Bridge,0
S00003ST,FB50623ST,Adivi Bridge,0
S00003ST,FB50621ST,Butan Bridge,0
S00003ST,FB50622ST,Savang Bridge,0
S00003ST,FB20252ST,Jidawud Bridge,0
FS20079LZ,FB60750LZ,Br. 1,0
FS20079LZ,FB60751LZ,Br. 2,0
FS20079LZ,FB20079LZ,Bridge 1,0
FS20268LZ,FB20270LZ,Br. 3,0
FS20268LZ,FB20269LZ,Br. 2,0
FS20268LZ,FB20268LZ,Br. 1,0
FS20081LZ,FB20082LZ,Bridge 2,0
FS20081LZ,FB20081LZ,Bridge 1,0
FS00039LZ,FB00054LZ,Bridge 1,0
FS20265LZ,FB20265LZ,Bridge 1,0
FS20265LZ,FB20267LZ,Bridge 3,0
FS20265LZ,FB20266LZ,Bridge 2,0
FS00035LZ,FB00049LZ,Bayombong - Solano Flyover,0
FS40030LZ,FB60753LZ,Biyoy Br.,0
FS40030LZ,FB60752LZ,Umasok Br.,0
FS40030LZ,FB20250LZ,Bridge No. 5,0
FS20270LZ,FB00074LZ,Bridge 3,0
FS20270LZ,FB00057LZ,Bridge 2,0
FS20270LZ,FB00087LZ,Bridge 4,0
FS20270LZ,FB00091LZ,Bridge 5,0
FS15140LZ,FB15241LZ,Bridge 1,0
S04785LZ,FB04785LZ,Bucao Br.,0
S00850LZ,FB60756LZ,Arfel Br.,0
S04762LZ,FB04762LZ,La Conwap Br.,0
S04745LZ,FB60755LZ,Dipantan Br.,0
S04192LZ,FB60754LZ,Sta. Maria Br.,0
S00847LZ,FB50575LZ,Ngilinan Br.,0
FS20424LZ,FB20424LZ,Umasok Br.,0
S00847LZ,FB00093LZ,Villa Sur Br.,0
FS14000LZ,FB14000LZ,Mactol Br.,0
FS72025LZ,FB72025LZ,Kabayani St.-Matandang Balara Br.,0
FS03018LZ,FB03018LZ,C-5 Katipunan Avenue- C.P. Garcia Avenue Intersection Flyover,0
FS17706LZ,FB17706LZ,"UP-Miriam-Ateneo Viaduct Project along C5/Katipunan, Quezon City",0
S00640LZ,FB20259LZ,Annaran Br.,0
S00640LZ,FB20232LZ,Malitao Br. 1,0
S00640LZ,FB20233LZ,Malitao Br. 2,0
FS04602LZ,FB04603LZ,Gusi Br.,0
FS33407LZ,FB33407LZ,Igan Br.,0
S00631LZ,FB10830LZ,Mabbat Br.,0
FS04602LZ,FB04602LZ,Sumilag Br.,0
S00630LZ,FB50505LZ,Passawat Br.,0
FS04602LZ,FB50502LZ,Malungog Bridge,0
FS04602LZ,FB50503LZ,Don Roque Bridge,0
S00644LZ,FB20231LZ,Tanglaban Br.,0
FS04601LZ,FB32350LZ,Kuliman Br.,0
FS04601LZ,FB32351LZ,Bucarot Br. 2,0
FS04603LZ,FB20234LZ,Bridge 2,0
FS04603LZ,FB20236LZ,Bridge 4,0
FS04603LZ,FB20235LZ,Bridge 3,0
FS04603LZ,FB20233LZ,Bridge 1,0
FS04601LZ,FB06901LZ,Aurora (Tawit) Bridge,0
FS04603LZ,FB60726LZ,Pagga Bridge,0
FS04603LZ,FB06902LZ,Malunog Bridge,0
FS04603LZ,FB06903LZ,Malunog Bridge,0
FS04603LZ,FB50504LZ,Bucarot Bridge,0
FS04603LZ,FB06904LZ,Don Roque Bridge,0
FS50561LZ,FB50561LZ,Poblacion Br.,0
FS50563LZ,FB50564LZ,Luyon Br.,0
FS50563LZ,FB50565LZ,Visitacion Br.,0
FS50563LZ,FB50563LZ,San Isidro Norte Br.,0
S04960LZ,FB04961LZ,JST Bridge,0
FS50543LZ,FB50543LZ,Bridge 1,0
S04960LZ,FB04963LZ,Rizal 2 Bridge,0
FS00050LZ,FB00009LZ,Bridge 1,0
S04960LZ,FB04960LZ,Sinsayon Bridge,0
FS60745LZ,FB60746LZ,Bridge 2,0
FS60745LZ,FB60745LZ,Bridge 1,0
S00828LZ,FB00829LZ,Del Pilar Br.,0
S04960LZ,FB04962LZ,Buenavista Bridge,0
S00828LZ,FB00828LZ,Nungnungan Br.,0
FS00002LZ,FB00102LZ,Bridge 1,0
S00812LZ,FB01198LZ,Calao Parallel Br.,0
FS60749LZ,FB60749LZ,Alicaocao Br.,0
FS50581LZ,FB50581LZ,Nungnungan Br.,0
FS07406LZ,FB00103LZ,Gov Dy Bridge,0
S01313LZ,FB60557LZ,EGSA Flyover,0
S01313LZ,FB01313LZ,Ala-Uli Flyover,0
S01294LZ,FB60023LZ,Tuyo Br. 2,0
FS08800LZ,FB13200LZ,Bridge 1,0
FS51022LZ,FB51022LZ,Flyover,0
S01313LZ,FB60560LZ,"Flyover at Bilolo Intersection, Orion, Bataan",0
S01313LZ,FB60564LZ,"Flyover near Waltermart, Balanga City, BataanBataan",0
S01313LZ,FB60561LZ,"Flyover at 1Bataan Village Intersection, Orion, Bataan",0
S01313LZ,FB60562LZ,"Flyover at FAB Fairmarket Intersection, Mariveles, Bataan",0
S01313LZ,FB60559LZ,"Flyover at Bagong Silang Intersection, Balanga City, Bataan",0
S01313LZ,FB60558LZ,"Flyover near Bataan national High School, Balanga City, Bataan",0
S01313LZ,FB60565LZ,"Flyover at Lamao DND - Roman Expressway Intersection, Limay, Bataan",0
S01313LZ,FB60563LZ,"Flyover near Death March ""Zero KM Marker"" Intersection, Mariveles, Bataan",0
FS03025LZ,FB03025LZ,Filipino - American Friendship Highway Flyover,0
FS92782LZ,FB92782LZ,Subic Bypass Bridge,0
FS20113LZ,FB30000LZ,BRIDGE 1,0
FS15031LZ,FB15008LZ,Bridge 1,0
FS50835LZ,FB60089LZ,Bridge 2,0
FS50835LZ,FB50835LZ,Bridge 1,0
FS60047LZ,FB60086LZ,Biñan Flyover,0
FS13800LZ,FB00030LZ,Bridge 2021,0
FS20128LZ,FB20128LZ,Bridge 1,0
FS60050LZ,FB60088LZ,Los Baños Flyover,0
FS30103LZ,FB57050LZ,Br. 1_2023,0
FS00015LZ,FB00028LZ,Bridge 1,0
FS00015LZ,FB00029LZ,Bridge 2,0
S01739LZ,FB11404LZ,Batong Malake Br.,0
S01715LZ,FB60142LZ,Nueva Br.,0
S01715LZ,FB60141LZ,San Pedro II Br.,0
FS60048LZ,FB60087LZ,Batino Overpass Bridge,0
FS41715LZ,FB41715LZ,Flyover 1,0
FS17708LZ,FB40034LZ,Bridge 1,0
FS17708LZ,FB44715LZ,South Luzon Expressway (SLEX) Northbound Exit Interchange,0
FS30008LZ,FB60054LZ,Bulakid Br,0
FS30008LZ,FB57104LZ,Br. 1_2023,0
FS17704LZ,FB13800LZ,Bridge 1,0
FS17704LZ,FB17703LZ,Bridge 2,0
FS17704LZ,FB17705LZ,Bridge 1,0
S04414LZ,FB01968LZ,Manicla Br.,0
FS33314LZ,FB50031LZ,Bridge 1,0
FS33314LZ,FB50032LZ,Bridge 2,0
FS33314LZ,FB60063LZ,Bridge 1,0
FS17704LZ,FB17704LZ,Zaragosa Interchange,0
FS15034LZ,FB15034LZ,Bridge 1,0
FS00013LZ,FB50698LZ,Darangan Br.,0
FS20137LZ,FB18037LZ,Bridge 1,0
FS33313AB,FB33313AB,Bridge 1,0
FS00018LZ,FB60015LZ,Bridge 1,0
FS30012AB,FB30012AB,Bridge 1,0
FS15029LZ,FB18029LZ,Bridge 1,0
FS15029LZ,FB40008LZ,Bridge 1,0
FS92787LZ,FB57045LZ,Br. 1_2023,0
S05868LZ,FB50697LZ,Lopez Viaduct,0
FS15029LZ,FB50815LZ,Overhead Br.,0
S00005AB,FB00005AB,Sangirin Br.,0
FS15147LZ,FB15151LZ,Bridge 2019_A,0
FS15029LZ,FB15030LZ,Bridge 2019_A,0
FS15029LZ,FB15031LZ,Bridge 2019_B,0
FS15029LZ,FB50816LZ,Pagbilao Br. 3,0
FS15021LZ,FB60021LZ,Lopez By-pass Br.,0
S04227LZ,FB04229LZ,Cogorin Br.,0
FS00018LZ,FB60100LZ,Marilag-Agoho Bridge 1,0
FS20134AB,FB60014AB,Bridge 1,0
FS20134AB,FB57127AB,Br. 1_2023,0
S04227LZ,FB04228LZ,San Francisco Br.,0
S04227LZ,FB04227LZ,San Miguel Dao Br.,0
FS20132AB,FB50990AB,Bridge 1,0
FS20132AB,FB57034AB,Br. 1_2023,0
FS20132AB,FB57035AB,Br. 1_2023,0
FS20132AB,FB20132AB,Bridge 2019_A,0
FS15150LZ,FB15150LZ,Bridge 1,0
FS15150LZ,FB33008LZ,Bridge 1,0
FS20429AB,FB17629AB,Bridge 1,0
FS20132AB,FB50817AB,Guinyangan Br. 1,0
FS20429AB,FB20429AB,Bridge 2019_A,0
FS20429AB,FB20701AB,Roma Point Br.,0
FS55590LZ,FB55590LZ,Bridge 1,0
FS20432AB,FB60022AB,Quezon-Alabat-Perez Circumferential Br.,0
FS60008LZ,FB60017LZ,Bridge 2,0
FS60008LZ,FB60020LZ,Bridge 5,0
FS60008LZ,FB60019LZ,Bridge 4,0
FS60008LZ,FB60016LZ,Bridge 1,0
FS60008LZ,FB60018LZ,Bridge 3,0
FS50982LZ,FB60033LZ,Bridge 1,0
FS00014LZ,FB00027LZ,Bridge 1,0
FS00014LZ,FB50699LZ,Bridge 1,0
FS00014LZ,FB50700LZ,Bridge 2,0
FS10955LZ,FB60007LZ,Bridge 1,0
FS00014LZ,FB50928LZ,Bridge 1,0
FS10955LZ,FB60071LZ,PGI Bridge 3,0
FS10955LZ,FB60072LZ,PGI Bridge 8,0
FS10955LZ,FB60073LZ,PGI Bridge 9,0
FS11111LZ,FB11112LZ,Bridge 2,0
FS11111LZ,FB31111LZ,Bridge 4,0
FS11111LZ,FB11113LZ,Bridge 3,0
FS11111LZ,FB40028LZ,Bridge 5,0
FS11111LZ,FB60591LZ,Bridge 6,0
FS11111LZ,FB11111LZ,Bridge 1,0
FS10955LZ,FB60074LZ,PGI Bridge 10,0
FS17709LZ,FB17709LZ,Manila-Batangas Flyover,0
FS50980LZ,FB50995LZ,San Jose - Ibaan Bridge 1,0
FS50980LZ,FB50998LZ,San Jose - Ibaan Bridge 4,0
FS50980LZ,FB50996LZ,San Jose - Ibaan Bridge 2,0
FS50980LZ,FB50997LZ,San Jose - Ibaan Bridge 3,0
FS00007LZ,FB15922LZ,Br.3,0
FS00007LZ,FB51192LZ,Bridge 2,0
FS00007LZ,FB51092LZ,Bridge 1,0
FS00007LZ,FB51292LZ,Bridge 1a,0
FS12801LZ,FB50828LZ,Bridge 1,0
FS12801LZ,FB50829LZ,Bridge 2,0
FS12801LZ,FB50830LZ,Bridge 4,0
FS12801LZ,FB50924LZ,Bridge 2,0
FS12801LZ,FB50925LZ,Bridge 8,0
FS12801LZ,FB50926LZ,Bridge 9,0
FS12801LZ,FB50927LZ,Bridge 10,0
FS74153LZ,FB74153LZ,Lobo-Malabrigo-Laiya-San Juan Br,0
FS17709LZ,FB17710LZ,Manila-Batangas Flyover (K0077+970-K0078+370),0
FS60009LZ,FB60005LZ,Bugtongnapulo Flyover,0
S00063MR,FB50620MR,Balite Br. 2,0
S00063MR,FB00006MR,Nagpantay Br.,0
FS51015LZ,FB51015LZ,Mansalay Br.,0
FS15203LZ,FB22801LZ,Bridge 1,0
FS15203LZ,FB22802LZ,Bridge 2,0
S00026PW,FB50531PW,Tagburos Br. 2,0
S00025PW,FB00087PW,Sta. Cruz Br.,0
S00029PW,FB55050PW,Bubusawin Br.,0
S00037PW,FB50528PW,Hilipad Br.,0
S00037PW,FB50527PW,Callagon Br.,0
S00032PW,FB50992PW,Tagbarungis Bridge 2,0
S00037PW,FB50530PW,Bubusawin Br.,0
S00037PW,FB50529PW,Nagtamlang Br.,0
FS15813LZ,FB50637LZ,Puerto Princesa City Viaduct Segment A,0
FS15813LZ,FB50638LZ,Puerto Princesa City Viaduct Segment B,0
FS15813LZ,FB50639LZ,Puerto Princesa City Viaduct Segment C,0
FS60518LZ,FB60518LZ,Flyover,0
FS50902LZ,FB50902LZ,Flyovers - Junction 3 connecting Puerto Princesa North Road And Puerto Princesa South Road,0
S00205NR,FB15053NR,Araneta Br.,0
FS21699LZ,FB21699LZ,Bridge 1,0
FS20210NR,FB20210NR,Bridge 2,0
FS20210NR,FB18010NR,Bridge 1,0
FS20210NR,FB20211NR,Bridge 3,0
FS00106NR,FB55001NR,Bridge 1,0
S06084LZ,FB60062LZ,Baung Br.,0
S06084LZ,FB60556LZ,Calaanan Br.,0
S00926LZ,FB60060LZ,Doña Josefa Parallel Br.,0
S00926LZ,FB30009LZ,Gen. Luna Br. (Parallel Br.),0
FS20094LZ,FB50636LZ,Emilio Vergara-Nueva Ecija-Aurora Flyover,0
FS33328MN,FB48004MN,Bedlo Br.,0
FS15109MN,FB15010MN,Bridge 1,0
FS15109MN,FB11809MN,Bridge 1,0
FS33328MN,FB00175MN,Nahuno Br.,0
FS33328MN,FB00176MN,Simulao Br.,0
FS20298MN,FB20298MN,Bridge 1,0
FS32001MN,FB57123MN,Br. 1_2023,0
FS32001MN,FB48002MN,Lingayao Br. 2,0
FS32002MN,FB48001MN,Manurigao Br.,0
FS32002MN,FB48003MN,Manurigao Br.,0
FS32001MN,FB48001MN,Panlobogan Br. 2,0
FS15109MN,FB92812MN,Mati Tarragona Bypass Bridge,0
S01389MN,FB00113MN,Hulid Parallel Bridge,0
FS06804MN,FB16804MN,Bridge 1,0
FS06804MN,FB06804MN,Bridge 2,0
S00140MN,FB00622MN,Manat Br. (Parallel),0
FS15194MN,FB15596MN,Bridge 1,0
FS06804MN,FB48004MN,Bedlo Br.,0
FS06804MN,FB48003MN,Danan Br.,0
FS06804MN,FB33030MN,Suwaon Br.,0
FS06804MN,FB48005MN,Maliway Br.,0
FS06804MN,FB48002MN,Tigbawan Br.,0
FS06804MN,FB26804MN,Malagong Br.,0
S00140MN,FB26317MN,Dakung Banwa Parallel Br.,0
S00140MN,FB00623MN,San Victor Br. (Parallel),0
S00140MN,FB00111MN,Cabasagan Parallel Bridge,0
S00140MN,FB00112MN,Kadungonan Parallel Bridge,0
FS06804MN,FB48006MN,Cabatangan Br.,0
FS15112MN,FB10812MN,Bridge 1,0
FS32612MN,FB72523MN,Br.1,0
FS32612MN,FB72524MN,Br.2,0
FS22308MN,FB00626MN,Br .2,0
FS22308MN,FB00625MN,Br .1,0
FS32604MN,FB48905MN,Mana Br.,0
FS99208MN,FB99003MN,Kipanan I,0
FS15193MN,FB84924MN,Br.5,0
FS15193MN,FB84925MN,Br.6,0
FS15193MN,FB48922MN,Br.2,0
FS15193MN,FB48923MN,Br.3,0
FS15193MN,FB48924MN,Br.4,0
FS00015MN,FB00011MN,Bridge 1,0
FS15193MN,FB17693MN,Bridge 1,0
FS32616MN,FB48907MN,Bridge 1,0
FS32602MN,FB48903MN,San Juan br.,0
FS32602MN,FB48902MN,San Pedro Br.,0
FS15193MN,FB48921MN,Tambulang Br.,0
FS32613MN,FB48906MN,Mabuhay Br.,0
FS20294MN,FB20294MN,Bridge 1,0
FS32603MN,FB48904MN,Pongpong Br.,0
FS15193MN,FB00030MN,Demoloc Parallel Br.,0
FS32611MN,FB00627MN,Br .2,0
FS32611MN,FB06270MN,Br. 3,0
FS32611MN,FB48905MN,Mana Br.,0
FS20296MN,FB48920MN,Br.2,0
FS20296MN,FB48919MN,Br.1,0
FS32601MN,FB48901MN,Malyab Br.,0
FS32617MN,FB48908MN,Manuel Peralta Br.,0
S00300MN,FB54878MN,Bislig Parallel Br.,0
S00300MN,FB60129MN,Bislig Parallel Br.,0
FS15126MN,FB15128MN,Bridge 1,0
FS15126MN,FB57011MN,Br. 1_2023,0
FS15126MN,FB54879MN,Parallel Br. 1,0
FS00195MN,FB00154MN,Pamaypayan Br.1,0
FS35604MN,FB53403MN,Dagsa Br.,0
FS35604MN,FB53404MN,Katipunan Br.,0
FS22808MN,FB53402MN,Puerto Br.,0
FS22808MN,FB53401MN,Sta. Juana Br.,0
FS00192MN,FB00105MN,Hinipaan Br.1,0
FS00192MN,FB00153MN,Hinipaan Br.1,0
FS00192MN,FB00101MN,Barcelona Br.1,0
FS00192MN,FB00149MN,Barcelona Br.1,0
FS00192MN,FB00104MN,Kauswagan Br.1,0
FS00192MN,FB00152MN,Kauswagan Br.1,0
FS00192MN,FB00103MN,Kasunugan Br.1,0
FS00192MN,FB00151MN,Kasunugan Br.1,0
FS00192MN,FB00102MN,Handamayan Br.1,0
FS00192MN,FB00150MN,Handamayan Br.1,0
FS10005MN,FB10005MN,Bridge 1,0
FS15303MN,FB15304MN,Bridge 2,0
FS15303MN,FB15303MN,Bridge 1,0
FS15303MN,FB15305MN,Bridge 3,0
FS15303MN,FB15306MN,Bridge 5,0
FS15303MN,FB51017MN,Bridge 4,0
FS36002MN,FB54001MN,Bon-Lib Br.,0
FS36004MN,FB00325MN,Bridge 1,0
FS36004MN,FB54003MN,Atilol Br.,0
FS36004MN,FB54002MN,Iris Bridge,0
S00433MN,FB54882MN,Tungao FVR Parallel Br.,0
FS92808MN,FB00155MN,Maug Br.,0
FS15129MN,FB10829MN,Bridge 3,0
FS92808MN,FB15129MN,Banza Br.,0
FS15129MN,FB10830MN,Bridge 5,0
S00414MN,FB54881MN,Flat Slab Br.,0
FS92808MN,FB15229MN,Lumbocan Br.,0
FS36200MN,FB00068MN,Bobon Br.,0
FS36200MN,FB00059MN,Sakol Br.,0
FS36200MN,FB00058MN,Tinago Br.,0
FS36200MN,FB00071MN,Masao Br.2,0
FS36200MN,FB00057MN,Abilan Br.,0
FS36200MN,FB00371MN,Masao Br. 1,0
FS36200MN,FB00070MN,Lumbocan Br.2,0
FS36200MN,FB00060MN,Cubi-Cubi Br.,0
FS36200MN,FB00062MN,San Roque Br.,0
FS36200MN,FB00061MN,Ata-Atohon Br.,0
FS36200MN,FB00069MN,PRRDP Iconic Br.,0
FS22363MN,FB00262MN,Tumampit Br.,0
FS15207MN,FB15277MN,Bridge 1,0
FS15207MN,FB15207MN,Bridge 1,0
FS15207MN,FB33010MN,Bridge 2,0
FS03240MN,FB33012MN,Bridge 2,0
FS03240MN,FB33013MN,Bridge 3,0
FS03240MN,FB15240MN,Agusan Br.,0
FS36011MN,FB54303MN,Mahay Br.,0
FS27009MN,FB00073MN,Tagubio Br.2,0
FS00855MN,FB00648MN,Bridge 1,0
S00421MN,FB00372MN,Butuan City Flyover,0
FS27708MN,FB00051MN,Babag Br.,0
FS27009MN,FB54301MN,Los Angeles 2 Br.,0
FS27009MN,FB54300MN,Los Angeles 1 Br.,0
FS36008MN,FB54006MN,Las Nieves Br.,0
S00421MN,FB00261MN,Magsaysay Parallel Br.,0
S00421MN,FB00373MN,Butuan City Interchange,0
FS15127MN,FB15227MN,Bridge 1,0
FS15127MN,FB10827MN,Bridge 1,0
FS15127MN,FB15327MN,Bilay Br.,0
FS15127MN,FB00168MN,Bucla Br.,0
FS15127MN,FB57031MN,Br. 1_2023,0
FS15127MN,FB00169MN,Subait Br.,0
FS36012MN,FB54304MN,Lib-Bon Br.,0
FS27010MN,FB21302MN,Bridge 1,0
FS36012MN,FB00072MN,Libertad Br.3,0
FS36005MN,FB54004MN,Remedios  Br.,0
FS36005MN,FB54005MN,Romualdez  Br.,0
FS27010MN,FB54302MN,Villla Kananga Br.,0
FS00572MN,FB00609MN,Bridge 1,0
FS01000MN,FB00052MN,Agusan Pequeño Br.,0
FS42365LZ,FB42365LZ,Bridge 1,0
S01189LZ,FB60594LZ,San Fernando Flyover,0
FS60590LZ,FB60590LZ,Bridge 1,0
FS10405LZ,FB15601LZ,Bridge 1,0
FS10405LZ,FB60029LZ,Bridge 2,0
FS10405LZ,FB60030LZ,Bridge 3,0
S01216LZ,FB60037LZ,Candaba Parallel Br.,0
FS10405LZ,FB51054LZ,Bulac Br.,0
FS10405LZ,FB51055LZ,Bridge 12,0
FS10405LZ,FB51056LZ,Bridge 13,0
FS33348LZ,FB40013LZ,Bridge 1,0
FS33348LZ,FB15901LZ,Bridge 1,0
FS33348LZ,FB40021LZ,Bridge 1,0
FS33348LZ,FB50708LZ,Bridge 7,0
FS33348LZ,FB50707LZ,Bridge 6,0
FS33348LZ,FB15904LZ,Bridge 4,0
FS33348LZ,FB60067LZ,Bridge 9,0
FS33348LZ,FB15902LZ,Bridge 2,0
FS33348LZ,FB15905LZ,Bridge 5,0
FS33348LZ,FB60065LZ,Bridge 7,0
FS33348LZ,FB60066LZ,Bridge 8,0
FS33348LZ,FB15903LZ,Bridge 3,0
FS33348LZ,FB60064LZ,Bridge 6,0
FS33348LZ,FB60068LZ,Bridge 10,0
FS33348LZ,FB57106LZ,Br. 1_2023,0
FS33348LZ,FB57105LZ,Br. 1_2023,0
FS10405LZ,FB51050LZ,Sto Tomas Br. 4,0
FS10405LZ,FB51051LZ,San Pedro Br. 1,0
FS60586LZ,FB60055LZ,Bridge 1,0
FS10405LZ,FB51052LZ,Sto Tomas Br. 2,0
FS10405LZ,FB51049LZ,Sto Tomas Br. 3,0
FS10405LZ,FB51053LZ,San Pedro Br. 2,0
FS10405LZ,FB51048LZ,Sto Tomas Br. 1,0
FS33348LZ,FB60583LZ,Sto Tomas Br. 3,0
FS33348LZ,FB60584LZ,Sto Tomas Br. 4,0
FS33348LZ,FB50594LZ,Sto Tomas Br. 2,0
FS33348LZ,FB50593LZ,Sto Tomas Br. 1,0
FS33348LZ,FB50592LZ,San Vicente Br.,0
S04416LZ,FB51066LZ,Palcarangan Br.,0
S04413LZ,FB51064LZ,Sta. Rita Flyover,0
S04413LZ,FB51065LZ,San Antonio Flyover,0
FS33341LZ,FB40023LZ,Bridge 1,0
FS33341LZ,FB33341LZ,Bridge 1,0
FS33341LZ,FB40022LZ,Bridge 1,0
FS33341LZ,FB15602LZ,Bridge 2,0
FS33341LZ,FB51061LZ,Bridge 19,0
FS33341LZ,FB60069LZ,Bridge 17,0
FS33341LZ,FB57107LZ,Br. 1_2023,0
FS33341LZ,FB57108LZ,Br. 1_2023,0
FS33341LZ,FB50599LZ,Remedios Br.,0
FS33341LZ,FB51057LZ,Sta Cruz Br.,0
FS33341LZ,FB50596LZ,San Antonio Br.,0
